"id","theta_EAP","SE_EAP","n_observed","n_correct"
"5586",0.326719633795675,0.183757550861222,301,212
"4808",0.233331724677991,0.17955229285688,301,209
"1609",-0.294947790790538,0.159372277628669,301,196
"92",-1.32741908267394,0.138592307380271,301,147
"630",-1.36698911884345,0.13810768341848,301,139
"1813",-1.16937683821816,0.139713869998446,301,155
"1090",-0.265457077501977,0.160344553940427,301,192
"1757",-1.17192684447911,0.139675579190667,301,160
"2992",0.278095984651673,0.181543309552004,301,206
"1957",-1.22950059335175,0.139147998006873,301,153
"438",-0.649675322921946,0.149248159849563,301,173
"115",-1.41004725294343,0.137832652059276,301,146
"822",-0.44713455808914,0.154683195825324,301,193
"4578",0.121944490233398,0.174792229641832,301,208
"2151",-0.890242075259146,0.144126868109002,301,177
"5210",-0.00721793120435993,0.169609262315903,301,193
"1291",-0.791429135295165,0.145881033717271,301,171
"1105",-0.273738721308053,0.160070997515056,301,192
"2176",-0.103500731599733,0.165982719968172,301,196
"2154",-0.962418265399708,0.14264233446438,301,166
"2389",-1.79396270605777,0.138915069028831,301,125
"3599",-0.723985048363783,0.147477064884492,301,180
"691",-0.137528993453349,0.164739959196968,301,195
"1106",-0.294077472949371,0.159400896351896,301,195
"2810",0.915077550532687,0.214652539517899,301,227
"452",-0.929111927366926,0.143342313659536,301,163
"2163",-0.863922097322095,0.144591857858924,301,172
"3245",-0.551484114978025,0.151705736081883,301,186
"964",-1.06572194702805,0.141261123437172,301,163
"5198",-0.483308597421816,0.15365699055066,301,184
"3509",0.458991195416115,0.190043766881493,301,222
"1771",-0.661727156619991,0.148972757194974,301,176
"3352",0.538158424210773,0.19399244962046,301,214
"1340",-2.07428303508169,0.143594790414168,301,111
"2259",-1.88929365352877,0.14040122066256,301,119
"908",-1.68227727992004,0.138431966544373,301,132
"4065",0.404418601832025,0.187403378510686,301,209
"4299",-0.591869206767101,0.150621947873348,301,169
"1796",-0.926739105578948,0.143392756617654,301,167
"1934",-0.073866930847804,0.167082453298715,301,202
"4025",-0.195071002339559,0.162708852601375,301,193
"1782",0.27382163377083,0.1813512016895,301,214
"3757",0.287449541296292,0.181965148400522,301,213
"3631",0.609777205322706,0.197683482965866,301,225
"202",-1.14608354750186,0.140098588507455,301,153
"1594",-1.10856680012131,0.140727005300703,301,155
"588",-1.12558495566625,0.140453007176691,301,139
"870",-1.04736003001391,0.141440495877145,301,163
"2402",-1.41323419239836,0.137830016618868,301,143
"2022",-1.30787133266375,0.138801646251041,301,150
"1382",-0.786027443137644,0.145994946536685,301,167
"1294",-0.692994805774824,0.148240322437075,301,179
"137",-1.07562856052726,0.141156474157357,301,166
"890",-1.5663748827929,0.137737006458664,301,135
"823",-0.755946539462108,0.146684145294208,301,174
"4800",0.229134146670017,0.179367973221677,301,209
"5033",1.59231139352916,0.258832636890019,301,250
"4671",-0.0893792308353674,0.16650501739943,301,192
"1802",-1.00631494152964,0.141895343232084,301,155
"873",-0.200514481566869,0.162521974529644,301,198
"1126",-0.938064596546096,0.14315115093262,301,172
"3312",1.10817063120047,0.226372305914194,301,238
"1726",-1.20570334488898,0.139285130888447,301,158
"4220",-0.186356532650808,0.163009897877857,301,194
"501",-0.555238958573327,0.151600831398596,301,174
"1795",-1.46936160069597,0.13801891724414,301,143
"1109",-0.866794857515055,0.144543259671401,301,163
"1978",-1.24474218135005,0.139101097227054,301,146
"1508",-1.16108644717327,0.139844689013814,301,148
"4170",-0.343642189927485,0.157786719926869,301,186
"243",-0.00297643654707457,0.169773064562637,301,199
"5173",-0.469087145649355,0.15406137013046,301,181
"287",-1.86375868099377,0.139944149831406,301,132
"2131",-1.09463567902637,0.140925847461362,301,156
"1986",-1.33157219381361,0.138542048515046,301,152
"3930",0.920847691046147,0.214991974232608,301,229
"4927",-0.793014792467925,0.145848225686822,301,171
"1520",-1.41107554794649,0.137831539666382,301,139
"2848",-1.01429912126824,0.141791936735653,301,161
"2640",0.447912828936938,0.18950236531811,301,215
"4964",-0.84652835069754,0.144880944706168,301,166
"3455",-0.867629386989035,0.144529067037551,301,161
"1634",-0.668846416233305,0.148808941989244,301,174
"2970",-0.325089020579333,0.158385861168622,301,189
"4806",-0.688416869002719,0.148349965117942,301,170
"3125",-0.272494494407883,0.160112068260604,301,194
"106",0.0714173226639189,0.172717920497742,301,203
"5468",0.0275308143081783,0.170963992799246,301,207
"5460",0.220152686436667,0.178974954511317,301,208
"59",-1.95700858380012,0.141298063929586,301,123
"606",-0.765674091341679,0.146452277253781,301,176
"1601",-0.874182192590844,0.144416256685695,301,164
"1396",-1.0608926079439,0.14130948066099,301,161
"5264",-0.58833426468994,0.15071236641149,301,173
"1490",-0.596772319257263,0.150498045435127,301,176
"180",-1.03560948597562,0.141555652674045,301,159
"2371",-1.62618121679485,0.137826264627364,301,133
"2074",-0.859031432542575,0.144673813242664,301,167
"1110",-0.7677437162486,0.146403923648062,301,176
"886",-0.522790785240388,0.152523180437369,301,179
"5261",-0.443573233192978,0.154784219111267,301,186
"2198",-0.423968419314742,0.15534406352977,301,188
"2447",-0.466214211807184,0.154142821456494,301,189
"1265",-0.294563917889397,0.15938489990604,301,200
"1741",-1.80510937139715,0.13901689622426,301,131
"1400",-1.24137429100588,0.139109915427573,301,150
"1854",-0.535049038583514,0.152171424925127,301,180
"1861",-1.22885488832902,0.139150502225157,301,156
"1474",-0.760674240925254,0.146570565564331,301,173
"3577",-0.244212691921512,0.161048979765747,301,192
"1808",-0.400811923126584,0.156019875616066,301,185
"2159",-0.608824870223985,0.15020070405508,301,187
"826",-1.1931103751376,0.139403062648364,301,145
"283",-1.1766165827923,0.139607928849755,301,160
"1921",-0.537641204656773,0.152097409477874,301,172
"3998",1.0141364341642,0.220572802013693,301,237
"1574",-1.80029318502275,0.138969277160519,301,118
"119",0.693132576934772,0.202119868948805,301,230
"2361",-1.1151132290272,0.140625139311063,301,150
"4213",-0.940512192653587,0.143098884722837,301,159
"1309",-0.556756300926176,0.151558633405617,301,181
"4040",0.334412041716282,0.184112630575978,301,212
"2601",-0.717532365322329,0.147638286344874,301,177
"2205",-1.08895942728698,0.140999469632575,301,157
"2020",-1.45725018072813,0.137965948919921,301,147
"1923",-1.94426187267545,0.141151806646723,301,118
"5409",0.498985475405903,0.19202117503739,301,215
"1187",-0.996450114468509,0.142036954680529,301,157
"1185",0.288816342184361,0.18202695597514,301,217
"2941",0.158826717767635,0.176339457965434,301,206
"2409",-1.31679972347723,0.138712562775436,301,151
"1573",-1.56925259987144,0.137723020715816,301,130
"1556",-0.865784927238087,0.144560388713713,301,172
"154",-0.425407789202645,0.15530266106775,301,191
"3777",0.302549614359736,0.182650310768651,301,217
"2872",-0.958314109880729,0.142725379126705,301,165
"2195",-1.05940231981579,0.141324150760062,301,165
"4266",-0.399605598478896,0.156055662468681,301,180
"948",-1.73590657160647,0.138723244670763,301,127
"3771",-0.857877318180253,0.144693038235388,301,164
"5398",0.797286251544187,0.207872768302093,301,230
"4455",0.0392957356799457,0.171429481497238,301,206
"2327",-1.75446395883833,0.138752365839353,301,126
"5115",-1.60467825551714,0.137693070945047,301,137
"3933",-0.0595394710524681,0.167619088543732,301,196
"1256",-1.29439638817213,0.138911089580283,301,152
"2394",-1.2314909150064,0.139140606869111,301,152
"518",-0.985537815295665,0.142212199039195,301,158
"1286",-0.718148874610788,0.147622913962423,301,171
"1019",-0.875646708005459,0.144390674939192,301,173
"2713",-0.502615079517682,0.153104054752406,301,179
"5150",-0.720381378090052,0.147567185530591,301,174
"3772",0.744919630099904,0.204951520928218,301,225
"1365",-1.51283717865323,0.138042287088556,301,142
"1316",0.713499506029308,0.203226663263001,301,225
"1754",0.10735902797775,0.174187902511484,301,207
"1477",-1.12969085088688,0.140383145967743,301,147
"280",0.380731481297558,0.186277940219652,301,218
"2986",-0.388070226634182,0.156401152220629,301,189
"4462",1.40601646066222,0.245844370129357,301,245
"4802",-0.183108914020786,0.163122692293324,301,193
"894",-1.30827643864602,0.138797877003006,301,149
"1918",-0.968408507264827,0.142524223847916,301,169
"1834",-0.435961763158612,0.155000674023358,301,189
"140",-1.34536093615261,0.138368512881522,301,148
"318",0.278974470367504,0.181582844119753,301,207
"931",0.105521864397656,0.174112091249347,301,211
"553",-0.913947456330337,0.143660621842799,301,165
"3205",0.0990503314774078,0.17384560166121,301,201
"1004",-1.42313971894276,0.137836292464294,301,145
"1909",-1.61253888903658,0.13772892366804,301,131
"455",-0.613295657394567,0.15009285090566,301,169
"2853",0.350523452222708,0.184860502794496,301,212
"887",-0.84707863354289,0.144871845527477,301,170
"1275",-1.29006967774592,0.138939581187803,301,154
"1777",-1.45117307533942,0.137937260948825,301,144
"4741",-0.895267062378364,0.144031951706783,301,162
"1851",-0.722346111487443,0.147518072535719,301,178
"1095",-0.452080206397312,0.15454307001539,301,183
"2450",-1.52103485173638,0.138009086059454,301,148
"986",-0.853002876715749,0.144773903951094,301,172
"2102",-0.634274226699525,0.149600716040573,301,183
"2358",-0.698183209180455,0.148114953651994,301,173
"3173",0.988787617955016,0.219039142155076,301,235
"5465",-0.076304013490575,0.166991487826003,301,199
"4682",0.4374805676521,0.188995057020659,301,218
"2560",-0.376375703999974,0.156757643662912,301,192
"1312",-0.275188891973702,0.160023140442913,301,189
"4895",1.31732299939235,0.239875498817305,301,242
"4408",-0.498730936318446,0.153215647038523,301,184
"2385",-1.53931483230089,0.137904427152847,301,136
"764",0.282730425729907,0.181752071611071,301,210
"2567",-0.36287913560817,0.157176739993239,301,193
"360",-0.273108793489184,0.160091789660806,301,188
"2544",-1.35845327973123,0.138205687932312,301,149
"3626",2.35441063786842,0.317773231096353,301,259
"1700",-0.550624885400957,0.151729832904394,301,177
"3330",0.359036397311456,0.185257941045744,301,209
"3390",0.349504227371188,0.184813024467079,301,211
"3267",0.0637706348190617,0.172408933274061,301,204
"2800",0.00143947849894772,0.169944048313116,301,196
"2240",-1.58088328057364,0.137681389461978,301,133
"1482",1.13896672796023,0.228308852974765,301,239
"4701",0.06188694286718,0.172333030112986,301,207
"4168",-0.0507996477326297,0.167948037458099,301,196
"2830",0.733492776347056,0.204321790805199,301,226
"1139",-0.416294897865187,0.155565855514678,301,191
"1271",-0.252643211906076,0.160768870032188,301,198
"428",0.164212953432924,0.176567710462337,301,212
"2029",-1.50096347315341,0.138069592367425,301,139
"3718",-0.180834169728955,0.163201895089004,301,200
"4050",0.28696078890364,0.181943056950366,301,208
"554",-0.868635789174115,0.144511902939593,301,157
"4681",1.17333548532935,0.230491419092792,301,233
"4004",-0.953826847379947,0.142817816512545,301,164
"2209",-1.87781633213831,0.140201569511975,301,130
"510",1.21060800321427,0.232883611487268,301,228
"2279",-0.703911159988732,0.147975234062289,301,177
"1675",-1.40547719977204,0.137840693921134,301,144
"3164",1.47039968090117,0.250264894461254,301,240
"163",0.182314714353029,0.177339234078871,301,203
"3892",0.326022042933438,0.18372541409473,301,214
"3870",0.559074250372474,0.195058812542227,301,220
"3182",-0.0117737082851261,0.169433779423542,301,204
"5424",0.16789450910691,0.176724067741142,301,206
"2359",-1.44241349024656,0.137897361887762,301,134
"1215",-1.09939741265388,0.140860767020597,301,155
"2615",0.341594946871635,0.184445355305527,301,210
"1318",-1.15807530238201,0.139894227040252,301,163
"5170",1.47729465398516,0.250742612534365,301,241
"1559",-1.52763328876395,0.13797525523721,301,132
"3841",0.790693539416256,0.207501820296892,301,224
"513",-0.657783913823044,0.149063038100588,301,173
"2352",-1.314587535838,0.138735767769949,301,153
"3319",1.12438150304962,0.227389426809481,301,228
"2045",-1.63771213832854,0.137936877692618,301,135
"1407",-0.622397474563573,0.149876840284822,301,180
"221",0.405280326596676,0.187444554927843,301,211
"1357",-0.639357435255632,0.149483926786645,301,182
"1175",-0.907301566700852,0.143795883377167,301,165
"2972",-0.387576252193132,0.156416082524705,301,191
"2044",-1.67521829494151,0.138360169587758,301,133
"4933",0.421676919635165,0.188231189880585,301,218
"1061",-0.704288010473083,0.147965995846438,301,168
"2219",-1.16259039435033,0.139820312455492,301,154
"2845",0.287216723093498,0.181954624420332,301,211
"1197",-1.7754958267258,0.13880749453369,301,124
"483",-0.383868578523825,0.156528506639803,301,184
"1276",-0.913838892689892,0.143662856247284,301,175
"541",-1.21506268071719,0.139219006973478,301,148
"2492",-1.50146235312115,0.138068976366812,301,137
"4968",-0.723691772522916,0.147484405076939,301,165
"1968",-1.20976368694585,0.139254283252336,301,151
"4288",0.708016002896681,0.202927799160832,301,227
"3830",0.6867333091695,0.201773956185574,301,221
"3414",-0.62142696992826,0.149899666210979,301,179
"5195",1.72299365509762,0.268295923472861,301,250
"2496",-0.786987237593933,0.145974464584324,301,173
"1716",-1.32509893353476,0.138619693582183,301,153
"4860",-0.1722942908714,0.163500698106357,301,189
"896",0.28498800880625,0.181853942789561,301,212
"2962",-0.19138526273778,0.162835892699151,301,195
"2271",-0.620791710001174,0.149914632288292,301,178
"2322",-0.834554790284062,0.145080437050154,301,170
"1840",-0.333269661434279,0.158120624192726,301,195
"2235",-1.18821537953701,0.13945809082781,301,155
"650",-0.429713322735976,0.155179148514306,301,186
"4779",1.04731995067351,0.222599659180842,301,234
"4941",-0.364999156283693,0.157110387684715,301,186
"435",0.737921128785592,0.20456550626279,301,226
"5238",0.0506006307549714,0.17188005047598,301,198
"1994",-0.337192969661365,0.157993981109264,301,191
"2613",0.291512478025787,0.182149000304322,301,213
"1053",-0.236377970415237,0.161310180815787,301,189
"1418",-0.0885653087820952,0.166535221471062,301,190
"1887",-0.803565028393621,0.145637206004757,301,176
"946",-1.1476178346395,0.140072004560364,301,155
"3298",0.204674668775539,0.178301981459463,301,202
"2300",0.258716296489863,0.18067565901817,301,212
"302",-1.17709682579461,0.139601216173497,301,155
"195",0.491509883089121,0.191648849541215,301,219
"900",-0.992317707425813,0.142101022969416,301,155
"3073",-0.0950598949465278,0.166294510487977,301,201
"3750",0.957902894596692,0.217187844996837,301,232
"13",-1.31829493610414,0.138696485340903,301,151
"845",-1.37913407235576,0.137987920069956,301,140
"1241",-0.734599896994702,0.147211240560428,301,177
"531",-0.0122576957803684,0.169415164135784,301,196
"2407",-0.474579579611734,0.153905457161748,301,184
"1065",-0.499538147308325,0.15319246813071,301,185
"1300",-0.74808628362878,0.146876050811197,301,178
"251",-0.573384862861193,0.151104756487548,301,180
"5371",-0.17633791714801,0.163358927931806,301,196
"4495",0.331928936822955,0.183997870027903,301,209
"4814",0.184351740516231,0.177426489971887,301,209
"2224",0.216029203536879,0.17879513595096,301,211
"5551",0.891680175347249,0.213283112489658,301,237
"3198",1.31965767739686,0.240030800109858,301,237
"5037",0.557182149814674,0.194961952455631,301,218
"294",-0.221414664534005,0.161812109331107,301,193
"200",-0.145699963736238,0.164445584482791,301,190
"5126",-0.205982928856016,0.162335108727936,301,193
"3048",0.20183869418744,0.178179261962368,301,205
"995",-0.102873630449286,0.166005841439996,301,207
"2600",-0.881420395563552,0.144288327416827,301,166
"4670",0.90710662304133,0.214184754801585,301,230
"5251",0.443450265509414,0.189285057405531,301,219
"2004",-1.23040477627669,0.139144580224918,301,149
"1082",1.35099382781945,0.242124817032837,301,245
"3530",0.26586920348313,0.180994897829541,301,219
"4824",-0.721684889045117,0.147534607564744,301,177
"2819",-0.165745163321928,0.16373140036598,301,196
"3236",1.01841770822738,0.220833084771179,301,228
"1696",-1.37867194427019,0.137991958643468,301,153
"2694",0.0550220680699411,0.172057135499027,301,203
"3242",1.28742328288487,0.237895367083475,301,236
"1999",-0.658153849568344,0.149054578570531,301,175
"3655",0.476699109958922,0.190914873027814,301,222
"4891",0.0504772703183734,0.171875116623396,301,199
"215",0.901403405783453,0.213850848107576,301,225
"4563",-0.791931646066796,0.145870605423333,301,159
"2592",-0.846378377839814,0.144883424986733,301,176
"1285",-1.11525594333369,0.140622864568079,301,152
"1852",0.209233112573348,0.17849961496978,301,208
"2776",-0.619107570773406,0.149954407614227,301,174
"3643",-0.601676585753546,0.150375844115321,301,177
"1448",-1.37932197288091,0.137986290860684,301,143
"2537",-0.408331166488344,0.155798198435229,301,177
"1527",-0.979713462879631,0.142313532814466,301,165
"2222",-1.50686144190762,0.13805928934901,301,151
"3646",0.680506950615146,0.201438237037208,301,226
"1015",0.859328424534329,0.211408060206815,301,232
"703",-0.568035851786163,0.151248911747181,301,183
"4974",-0.699037795349289,0.148094193529936,301,170
"5000",-0.804983088368335,0.145609788512675,301,173
"1967",-1.03417775773427,0.141570158570193,301,153
"4981",0.289352391319025,0.182051207945865,301,207
"265",0.317548541142536,0.183335905383477,301,210
"1128",-0.401119683370834,0.15601075569207,301,188
"994",-0.520782476066835,0.152580984835238,301,179
"2805",0.640863409369673,0.199320353809327,301,219
"5489",-0.947112009506584,0.142958617421874,301,166
"3915",0.780947981853572,0.206955144100318,301,229
"3008",1.11405901757378,0.226741178009804,301,226
"2764",-0.123248257930643,0.165258461110791,301,188
"2955",-0.163008121968376,0.163828210986793,301,194
"2009",-1.51337416252385,0.13804044918375,301,144
"178",-0.524944518793486,0.152461227424286,301,186
"5083",-0.463349774097287,0.154223978993036,301,175
"655",0.188205998020181,0.177591831831954,301,209
"1951",-0.231993532101769,0.161456797634976,301,194
"5011",-0.0423245333711712,0.168268247116329,301,192
"2728",1.11896978381435,0.227049317608925,301,241
"192",-0.9930460104734,0.142089526827012,301,160
"2",-0.980582149573935,0.142298089422225,301,159
"1151",-1.04749871818114,0.141439161476856,301,155
"2462",-1.03866868777687,0.141525092889439,301,167
"1362",-1.25439809785926,0.139077568747176,301,154
"2423",-1.21962808559613,0.139192853633506,301,155
"4855",-0.100872899923631,0.166079655678789,301,191
"1392",-1.39783104912335,0.137865775595633,301,142
"3776",1.58260614466966,0.258141248470853,301,246
"2007",-1.12937091892316,0.140388625926248,301,150
"5433",0.0324021242704375,0.17115630564886,301,205
"109",-1.50274893635551,0.138067168732156,301,129
"5008",-0.215307443529422,0.162018368348365,301,193
